SampleName,Phylogroup,Subphylogroup,Lineage,NewTreeTipLabel,type,subtype,GeneCount,GeneNames
0CC2F_S1C22,H,H.2,acera36,Researcher - Lineage 36 - TP2,AbiD,AbiD,1,AbiD__AbiD
0CC2F_S1C22,H,H.2,acera36,Researcher - Lineage 36 - TP2,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
0CC2F_S1C22,H,H.2,acera36,Researcher - Lineage 36 - TP2,Gabija,Gabija,2,Gabija__GajB_2;Gabija__GajA
0CC2F_S1C22,H,H.2,acera36,Researcher - Lineage 36 - TP2,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
0CC2F_S1C22,H,H.2,acera36,Researcher - Lineage 36 - TP2,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
0CC2F_S1C23,H,H.2,acera36,Researcher - Lineage 36 - TP2,AbiD,AbiD,1,AbiD__AbiD
0CC2F_S1C23,H,H.2,acera36,Researcher - Lineage 36 - TP2,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
0CC2F_S1C23,H,H.2,acera36,Researcher - Lineage 36 - TP2,Gabija,Gabija,2,Gabija__GajB_2;Gabija__GajA
0CC2F_S1C23,H,H.2,acera36,Researcher - Lineage 36 - TP2,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
0CC2F_S1C23,H,H.2,acera36,Researcher - Lineage 36 - TP2,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
0CC2F_S1C24,H,H.2,acera36,Researcher - Lineage 36 - TP2,AbiD,AbiD,1,AbiD__AbiD
0CC2F_S1C24,H,H.2,acera36,Researcher - Lineage 36 - TP2,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
0CC2F_S1C24,H,H.2,acera36,Researcher - Lineage 36 - TP2,Gabija,Gabija,2,Gabija__GajB_2;Gabija__GajA
0CC2F_S1C24,H,H.2,acera36,Researcher - Lineage 36 - TP2,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
0CC2F_S1C24,H,H.2,acera36,Researcher - Lineage 36 - TP2,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
0CC2K_S1A50,H,H.2,acera36,Researcher - Lineage 36 - TP2,AbiD,AbiD,1,AbiD__AbiD
0CC2K_S1A50,H,H.2,acera36,Researcher - Lineage 36 - TP2,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
0CC2K_S1A50,H,H.2,acera36,Researcher - Lineage 36 - TP2,Gabija,Gabija,2,Gabija__GajB_2;Gabija__GajA
0CC2K_S1A50,H,H.2,acera36,Researcher - Lineage 36 - TP2,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
0CC2K_S1A50,H,H.2,acera36,Researcher - Lineage 36 - TP2,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
0CC2K_S1A52,K,K.1.2,acera35,Researcher - Lineage 35 - TP2,Cas,CAS_Class1-Subtype-I-E,8,Cas__cas5_I-E_13;Cas__cas6e_I_II_III_IV_V_VI_3;Cas__cas7_I-E_16;Cas__cse2gr11_I-E_6;Cas__cas3_I_2;Cas__cas8e_I-E_5;Cas__cas2_I-E_1;Cas__cas1_I-E_1
0CC2K_S1A53,K,K.1.2,acera35,Researcher - Lineage 35 - TP2,Cas,CAS_Class1-Subtype-I-E,8,Cas__cas5_I-E_13;Cas__cas6e_I_II_III_IV_V_VI_3;Cas__cas7_I-E_16;Cas__cse2gr11_I-E_6;Cas__cas3_I_2;Cas__cas8e_I-E_5;Cas__cas2_I-E_1;Cas__cas1_I-E_1
0CC2K_S1A56,K,K.1.2,acera35,Researcher - Lineage 35 - TP2,Cas,CAS_Class1-Subtype-I-E,8,Cas__cas5_I-E_13;Cas__cas6e_I_II_III_IV_V_VI_3;Cas__cas7_I-E_16;Cas__cse2gr11_I-E_6;Cas__cas3_I_2;Cas__cas8e_I-E_5;Cas__cas2_I-E_1;Cas__cas1_I-E_1
0CC2K_S1A58,H,H.2,acera36,Researcher - Lineage 36 - TP2,AbiD,AbiD,1,AbiD__AbiD
0CC2K_S1A58,H,H.2,acera36,Researcher - Lineage 36 - TP2,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
0CC2K_S1A58,H,H.2,acera36,Researcher - Lineage 36 - TP2,Gabija,Gabija,2,Gabija__GajB_2;Gabija__GajA
0CC2K_S1A58,H,H.2,acera36,Researcher - Lineage 36 - TP2,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
0CC2K_S1A58,H,H.2,acera36,Researcher - Lineage 36 - TP2,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
0CC2K_S1A59,K,K.1.2,acera35,Researcher - Lineage 35 - TP2,Cas,CAS_Class1-Subtype-I-E,8,Cas__cas5_I-E_13;Cas__cas6e_I_II_III_IV_V_VI_3;Cas__cas7_I-E_16;Cas__cse2gr11_I-E_6;Cas__cas3_I_2;Cas__cas8e_I-E_5;Cas__cas2_I-E_1;Cas__cas1_I-E_1
0CC2K_S1A61,K,K.1.2,acera35,Researcher - Lineage 35 - TP2,Cas,CAS_Class1-Subtype-I-E,8,Cas__cas5_I-E_13;Cas__cas6e_I_II_III_IV_V_VI_3;Cas__cas7_I-E_16;Cas__cse2gr11_I-E_6;Cas__cas3_I_2;Cas__cas8e_I-E_5;Cas__cas2_I-E_1;Cas__cas1_I-E_1
0CC2K_S1A62,K,K.1.2,acera35,Researcher - Lineage 35 - TP2,Cas,CAS_Class1-Subtype-I-E,8,Cas__cas5_I-E_13;Cas__cas6e_I_II_III_IV_V_VI_3;Cas__cas7_I-E_16;Cas__cse2gr11_I-E_6;Cas__cas3_I_2;Cas__cas8e_I-E_5;Cas__cas2_I-E_1;Cas__cas1_I-E_1
0CC2K_S1A63,H,H.2,acera36,Researcher - Lineage 36 - TP2,AbiD,AbiD,1,AbiD__AbiD
0CC2K_S1A63,H,H.2,acera36,Researcher - Lineage 36 - TP2,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
0CC2K_S1A63,H,H.2,acera36,Researcher - Lineage 36 - TP2,Gabija,Gabija,2,Gabija__GajB_2;Gabija__GajA
0CC2K_S1A63,H,H.2,acera36,Researcher - Lineage 36 - TP2,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
0CC2K_S1A63,H,H.2,acera36,Researcher - Lineage 36 - TP2,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
0CC2K_S1A64,H,H.2,acera36,Researcher - Lineage 36 - TP2,AbiD,AbiD,1,AbiD__AbiD
0CC2K_S1A64,H,H.2,acera36,Researcher - Lineage 36 - TP2,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
0CC2K_S1A64,H,H.2,acera36,Researcher - Lineage 36 - TP2,Gabija,Gabija,2,Gabija__GajB_2;Gabija__GajA
0CC2K_S1A64,H,H.2,acera36,Researcher - Lineage 36 - TP2,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
0CC2K_S1A64,H,H.2,acera36,Researcher - Lineage 36 - TP2,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
0CC2K_S1A65,K,K.1.2,acera35,Researcher - Lineage 35 - TP2,Cas,CAS_Class1-Subtype-I-E,8,Cas__cas5_I-E_13;Cas__cas6e_I_II_III_IV_V_VI_3;Cas__cas7_I-E_16;Cas__cse2gr11_I-E_6;Cas__cas3_I_2;Cas__cas8e_I-E_5;Cas__cas2_I-E_1;Cas__cas1_I-E_1
0CC2K_S1A66,K,K.1.2,acera35,Researcher - Lineage 35 - TP2,Cas,CAS_Class1-Subtype-I-E,8,Cas__cas5_I-E_13;Cas__cas6e_I_II_III_IV_V_VI_3;Cas__cas7_I-E_16;Cas__cse2gr11_I-E_6;Cas__cas3_I_2;Cas__cas8e_I-E_5;Cas__cas2_I-E_1;Cas__cas1_I-E_1
0CC2K_S1A67,H,H.2,acera36,Researcher - Lineage 36 - TP2,AbiD,AbiD,1,AbiD__AbiD
0CC2K_S1A67,H,H.2,acera36,Researcher - Lineage 36 - TP2,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
0CC2K_S1A67,H,H.2,acera36,Researcher - Lineage 36 - TP2,Gabija,Gabija,2,Gabija__GajB_2;Gabija__GajA
0CC2K_S1A67,H,H.2,acera36,Researcher - Lineage 36 - TP2,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
0CC2K_S1A67,H,H.2,acera36,Researcher - Lineage 36 - TP2,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
0CC2K_S1A68,H,H.2,acera36,Researcher - Lineage 36 - TP2,AbiD,AbiD,1,AbiD__AbiD
0CC2K_S1A68,H,H.2,acera36,Researcher - Lineage 36 - TP2,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
0CC2K_S1A68,H,H.2,acera36,Researcher - Lineage 36 - TP2,Gabija,Gabija,2,Gabija__GajB_2;Gabija__GajA
0CC2K_S1A68,H,H.2,acera36,Researcher - Lineage 36 - TP2,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
0CC2K_S1A68,H,H.2,acera36,Researcher - Lineage 36 - TP2,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
0CC2K_S1A70,H,H.2,acera36,Researcher - Lineage 36 - TP2,AbiD,AbiD,1,AbiD__AbiD
0CC2K_S1A70,H,H.2,acera36,Researcher - Lineage 36 - TP2,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
0CC2K_S1A70,H,H.2,acera36,Researcher - Lineage 36 - TP2,Gabija,Gabija,2,Gabija__GajB_2;Gabija__GajA
0CC2K_S1A70,H,H.2,acera36,Researcher - Lineage 36 - TP2,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
0CC2K_S1A70,H,H.2,acera36,Researcher - Lineage 36 - TP2,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
0CC2K_S1A71,H,H.2,acera36,Researcher - Lineage 36 - TP2,AbiD,AbiD,1,AbiD__AbiD
0CC2K_S1A71,H,H.2,acera36,Researcher - Lineage 36 - TP2,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
0CC2K_S1A71,H,H.2,acera36,Researcher - Lineage 36 - TP2,Gabija,Gabija,2,Gabija__GajB_2;Gabija__GajA
0CC2K_S1A71,H,H.2,acera36,Researcher - Lineage 36 - TP2,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
0CC2K_S1A71,H,H.2,acera36,Researcher - Lineage 36 - TP2,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
0CC2K_S1A72,K,K.1.2,acera35,Researcher - Lineage 35 - TP2,Cas,CAS_Class1-Subtype-I-E,8,Cas__cas5_I-E_13;Cas__cas6e_I_II_III_IV_V_VI_3;Cas__cas7_I-E_16;Cas__cse2gr11_I-E_6;Cas__cas3_I_2;Cas__cas8e_I-E_5;Cas__cas2_I-E_1;Cas__cas1_I-E_1
0CC2N_S1D52,K,K.1.2,acera35,Researcher - Lineage 35 - TP2,Cas,CAS_Class1-Subtype-I-E,8,Cas__cas1_I-E_1;Cas__cas5_I-E_13;Cas__cas6e_I_II_III_IV_V_VI_3;Cas__cas3_I_2;Cas__cas8e_I-E_5;Cas__cas2_I-E_1;Cas__cas7_I-E_16;Cas__cse2gr11_I-E_6
0CC2N_S1D53,K,K.1.2,acera35,Researcher - Lineage 35 - TP2,Cas,CAS_Class1-Subtype-I-E,8,Cas__cas5_I-E_13;Cas__cas6e_I_II_III_IV_V_VI_3;Cas__cas7_I-E_16;Cas__cse2gr11_I-E_6;Cas__cas3_I_2;Cas__cas8e_I-E_5;Cas__cas2_I-E_1;Cas__cas1_I-E_1
0CC2N_S1D54,A,A.3,acera56,Researcher - Lineage 56,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
0CC2N_S1D56,K,K.1.2,acera35,Researcher - Lineage 35 - TP2,Cas,CAS_Class1-Subtype-I-E,8,Cas__cas5_I-E_13;Cas__cas6e_I_II_III_IV_V_VI_3;Cas__cas7_I-E_16;Cas__cse2gr11_I-E_6;Cas__cas3_I_2;Cas__cas8e_I-E_5;Cas__cas2_I-E_1;Cas__cas1_I-E_1
0CC2N_S1D58,A,A.3,acera56,Researcher - Lineage 56,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
0CC2N_S1D59,K,K.1.2,acera35,Researcher - Lineage 35 - TP2,Cas,CAS_Class1-Subtype-I-E,8,Cas__cas5_I-E_13;Cas__cas3_I_2;Cas__cas8e_I-E_5;Cas__cas2_I-E_1;Cas__cas7_I-E_16;Cas__cse2gr11_I-E_6;Cas__cas6e_I_II_III_IV_V_VI_3;Cas__cas1_I-E_1
0CC2N_S1D60,H,H.2,acera36,Researcher - Lineage 36 - TP2,AbiD,AbiD,1,AbiD__AbiD
0CC2N_S1D60,H,H.2,acera36,Researcher - Lineage 36 - TP2,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
0CC2N_S1D60,H,H.2,acera36,Researcher - Lineage 36 - TP2,Gabija,Gabija,2,Gabija__GajB_2;Gabija__GajA
0CC2N_S1D60,H,H.2,acera36,Researcher - Lineage 36 - TP2,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical
0CC2N_S1D60,H,H.2,acera36,Researcher - Lineage 36 - TP2,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
0CC2N_S1D66,K,K.1.2,acera35,Researcher - Lineage 35 - TP2,Cas,CAS_Class1-Subtype-I-E,8,Cas__cas5_I-E_13;Cas__cas6e_I_II_III_IV_V_VI_3;Cas__cas7_I-E_16;Cas__cse2gr11_I-E_6;Cas__cas3_I_2;Cas__cas8e_I-E_5;Cas__cas2_I-E_1;Cas__cas1_I-E_1
0CC2N_S1D69,A,A.3,acera56,Researcher - Lineage 56,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
0CC2N_S1D71,K,K.1.2,acera35,Researcher - Lineage 35 - TP2,Cas,CAS_Class1-Subtype-I-E,8,Cas__cas5_I-E_13;Cas__cas6e_I_II_III_IV_V_VI_3;Cas__cas7_I-E_16;Cas__cse2gr11_I-E_6;Cas__cas3_I_2;Cas__cas8e_I-E_5;Cas__cas2_I-E_1;Cas__cas1_I-E_1
1AA1C_X0466,C,C.1,acera80,Family 1 - Child 1 - Lineage 80 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1C_X0467,C,C.1,acera80,Family 1 - Child 1 - Lineage 80 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1C_X0471,A,A.1,acera77,Family 1 - Child 1 - Lineage 77 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1C_X0471,A,A.1,acera77,Family 1 - Child 1 - Lineage 77 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
1AA1C_X0472,C,C.1,acera80,Family 1 - Child 1 - Lineage 80 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1C_X0477,C,C.1,acera80,Family 1 - Child 1 - Lineage 80 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1C_X0479,C,C.1,acera80,Family 1 - Child 1 - Lineage 80 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1C_X0484,A,A.3,acera43,Family 1 - Child 1 - Lineage 43 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1C_X0484,A,A.3,acera43,Family 1 - Child 1 - Lineage 43 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
1AA1C_X0486,A,A.3,acera43,Family 1 - Child 1 - Lineage 43 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1C_X0486,A,A.3,acera43,Family 1 - Child 1 - Lineage 43 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
1AA1C_X0491,C,C.1,acera80,Family 1 - Child 1 - Lineage 80 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1C_X0492,C,C.1,acera80,Family 1 - Child 1 - Lineage 80 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1C_X0493,A,A.3,acera43,Family 1 - Child 1 - Lineage 43 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1C_X0493,A,A.3,acera43,Family 1 - Child 1 - Lineage 43 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
1AA1C_X0494,A,A.3,acera43,Family 1 - Child 1 - Lineage 43 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1C_X0494,A,A.3,acera43,Family 1 - Child 1 - Lineage 43 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
1AA1F_AF70,F,F.3,acera58,Family 1 - Child 1 - Lineage 58 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1F_AF70,F,F.3,acera58,Family 1 - Child 1 - Lineage 58 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
1AA1F_AF71,A,A.3,acera43,Family 1 - Child 1 - Lineage 43 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1F_AF71,A,A.3,acera43,Family 1 - Child 1 - Lineage 43 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
1AA1F_AF79,A,A.3,acera43,Family 1 - Child 1 - Lineage 43 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1F_AF79,A,A.3,acera43,Family 1 - Child 1 - Lineage 43 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
1AA1F_AF81,A,A.3,acera43,Family 1 - Child 1 - Lineage 43 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1F_AF81,A,A.3,acera43,Family 1 - Child 1 - Lineage 43 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
1AA1F_AF88,C,C.1,acera51,Family 1 - Child 1 - Lineage 51 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1F_AF90,A,A.3,acera43,Family 1 - Child 1 - Lineage 43 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1F_AF90,A,A.3,acera43,Family 1 - Child 1 - Lineage 43 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
1AA1F_AF91,A,A.3,acera78,Family 1 - Child 1 - Lineage 78 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1F_AF91,A,A.3,acera78,Family 1 - Child 1 - Lineage 78 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
1AA1F_AF93,C,C.1,acera80,Family 1 - Child 1 - Lineage 80 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1K_X0166,A,A.3,acera78,Family 1 - Child 1 - Lineage 78 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1K_X0166,A,A.3,acera78,Family 1 - Child 1 - Lineage 78 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
1AA1K_X0167,C,C.1,acera80,Family 1 - Child 1 - Lineage 80 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1K_X0168,C,C.1,acera80,Family 1 - Child 1 - Lineage 80 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1K_X0169,D,D.1,acera8,Family 1 - Child 1 - Lineage 8 - TP1,AbiD,AbiD,1,AbiD__AbiD
1AA1K_X0169,D,D.1,acera8,Family 1 - Child 1 - Lineage 8 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1K_X0169,D,D.1,acera8,Family 1 - Child 1 - Lineage 8 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical
1AA1K_X0169,D,D.1,acera8,Family 1 - Child 1 - Lineage 8 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1AA1K_X0170,C,C.1,acera80,Family 1 - Child 1 - Lineage 80 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1K_X0173,C,C.1,acera80,Family 1 - Child 1 - Lineage 80 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1K_X0176,C,C.1,acera80,Family 1 - Child 1 - Lineage 80 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1K_X0177,A,A.3,acera43,Family 1 - Child 1 - Lineage 43 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1K_X0177,A,A.3,acera43,Family 1 - Child 1 - Lineage 43 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
1AA1K_X0178,D,D.1,acera8,Family 1 - Child 1 - Lineage 8 - TP1,AbiD,AbiD,1,AbiD__AbiD
1AA1K_X0178,D,D.1,acera8,Family 1 - Child 1 - Lineage 8 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1K_X0178,D,D.1,acera8,Family 1 - Child 1 - Lineage 8 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical
1AA1K_X0178,D,D.1,acera8,Family 1 - Child 1 - Lineage 8 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1AA1K_X0180,A,A.3,acera78,Family 1 - Child 1 - Lineage 78 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1K_X0180,A,A.3,acera78,Family 1 - Child 1 - Lineage 78 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
1AA1K_X0181,D,D.1,acera8,Family 1 - Child 1 - Lineage 8 - TP1,AbiD,AbiD,1,AbiD__AbiD
1AA1K_X0181,D,D.1,acera8,Family 1 - Child 1 - Lineage 8 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1K_X0181,D,D.1,acera8,Family 1 - Child 1 - Lineage 8 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuA_effector_hypothetical;Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical
1AA1K_X0181,D,D.1,acera8,Family 1 - Child 1 - Lineage 8 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1AA1K_X0182,C,C.1,acera80,Family 1 - Child 1 - Lineage 80 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1K_X0183,C,C.1,acera80,Family 1 - Child 1 - Lineage 80 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1K_X0184,C,C.1,acera80,Family 1 - Child 1 - Lineage 80 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1K_X0186,C,C.1,acera80,Family 1 - Child 1 - Lineage 80 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1K_X0190,A,A.3,acera78,Family 1 - Child 1 - Lineage 78 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1K_X0190,A,A.3,acera78,Family 1 - Child 1 - Lineage 78 - TP1,RM,RM_Type_IIG,1,RM_Type_IIG__Type_IIG
1AA1K_X0191,D,D.1,acera8,Family 1 - Child 1 - Lineage 8 - TP1,AbiD,AbiD,1,AbiD__AbiD
1AA1K_X0191,D,D.1,acera8,Family 1 - Child 1 - Lineage 8 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1K_X0191,D,D.1,acera8,Family 1 - Child 1 - Lineage 8 - TP1,Lamassu-Fam,Lamassu-Fam,3,Lamassu-Fam__LmuC_acc_hypothetical;Lamassu-Fam__LmuB_SMC_hypothetical;Lamassu-Fam__LmuA_effector_hypothetical
1AA1K_X0191,D,D.1,acera8,Family 1 - Child 1 - Lineage 8 - TP1,RM,RM_Type_III,2,RM_Type_III__Type_III_REases;RM_Type_III__Type_III_MTases
1AA1K_X0192,C,C.1,acera80,Family 1 - Child 1 - Lineage 80 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1K_X0193,C,C.1,acera80,Family 1 - Child 1 - Lineage 80 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1K_X0194,C,C.1,acera80,Family 1 - Child 1 - Lineage 80 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1K_X0195,C,C.1,acera80,Family 1 - Child 1 - Lineage 80 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1N_X0566,C,C.1,acera51,Family 1 - Child 1 - Lineage 51 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
1AA1N_X0567,C,C.1,acera51,Family 1 - Child 1 - Lineage 51 - TP1,Cas,CAS_Class1-Subtype-I-E,1,Cas__cas2_I-E_1
